,year,duration,avg_vote,votes,metascore,reviews_from_users,reviews_from_critics,Action,Adventure,Animation,Biography,Comedy,Crime,Drama,Family,Fantasy,History,Horror,Music,Musical,Mystery,Romance,Sci-Fi,Sport,Thriller,War,Western
61903,2012,82,7.1,178,85.0,2.0,23.0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
61941,2012,102,6.9,2406,47.0,16.0,46.0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
61942,2012,109,5.3,7788,43.0,14.0,39.0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
61943,2012,86,4.8,4946,28.0,21.0,83.0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
61947,2012,88,6.3,4793,80.0,32.0,62.0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
61951,2012,106,6.2,736,55.0,9.0,41.0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
61961,2012,76,5.8,1491,58.0,7.0,32.0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
61970,2012,135,6.8,8804,75.0,20.0,61.0,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
61977,2012,102,6.0,1352,74.0,8.0,35.0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0
61980,2012,100,6.1,34150,50.0,132.0,176.0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
61988,2012,101,6.4,5256,79.0,30.0,75.0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0
61990,2012,95,6.4,5818,61.0,18.0,72.0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
61994,2012,88,6.5,26241,69.0,123.0,276.0,0,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
61995,2012,90,6.1,753,70.0,3.0,29.0,0,0,0,0,0,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0
61996,2012,91,5.7,506,76.0,4.0,39.0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
61997,2012,96,7.2,2993,57.0,17.0,8.0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
62000,2012,111,7.8,38628,70.0,70.0,208.0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0
62005,2012,95,3.4,8403,25.0,90.0,71.0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0
62016,2012,99,6.2,1381,62.0,16.0,35.0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
62021,2012,93,5.5,611,76.0,15.0,20.0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1
62023,2012,109,7.1,15929,78.0,99.0,226.0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0
62032,2012,94,6.3,21460,54.0,51.0,89.0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
62045,2012,110,5.9,1767,59.0,7.0,23.0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,1,0,0,0,0,0
62053,2012,92,6.0,3843,44.0,21.0,58.0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0
62058,2012,111,6.9,11314,58.0,35.0,122.0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0
62063,2012,98,7.5,5776,60.0,36.0,78.0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
62068,2012,122,7.7,651122,81.0,850.0,473.0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0
62078,2012,100,6.2,1584,45.0,12.0,13.0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0
62080,2012,78,7.0,1518,64.0,4.0,51.0,0,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
62086,2012,84,6.3,604,74.0,5.0,34.0,0,0,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
62091,2012,76,5.1,1196,54.0,25.0,42.0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
62096,2012,115,7.1,40586,84.0,140.0,355.0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0
62097,2012,105,6.0,24582,36.0,124.0,140.0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
62105,2012,102,7.4,4001,72.0,51.0,53.0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
62121,2012,105,7.3,3344,63.0,19.0,62.0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
62124,2012,111,6.6,3022,71.0,32.0,67.0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0
62125,2012,81,6.8,11448,71.0,31.0,127.0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
62127,2012,105,4.7,3041,44.0,30.0,105.0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
62129,2012,111,6.8,59171,58.0,192.0,243.0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0
62130,2012,106,5.6,5736,31.0,42.0,27.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
62163,2012,120,7.5,62551,73.0,107.0,351.0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0
62172,2012,118,7.4,22664,81.0,46.0,238.0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
62176,2012,95,6.2,5753,62.0,26.0,63.0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0
62178,2012,81,6.8,16280,71.0,45.0,115.0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
62179,2012,87,5.7,374,7.0,14.0,39.0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0
62188,2012,86,7.5,71244,82.0,192.0,349.0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0
62190,2012,68,6.1,125,78.0,2.0,8.0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
62194,2012,122,5.9,2481,32.0,20.0,52.0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0
62195,2012,88,6.0,453,72.0,4.0,14.0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
62203,2012,84,6.7,235,62.0,4.0,12.0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
62212,2012,84,5.0,546,66.0,10.0,17.0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
62213,2012,97,7.1,6148,81.0,19.0,123.0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0
62225,2012,168,7.7,17796,73.0,23.0,146.0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0
62229,2012,90,6.4,30693,68.0,218.0,296.0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0
62232,2012,94,4.5,735,21.0,5.0,18.0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
62240,2012,124,6.1,39385,56.0,142.0,254.0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0
62241,2012,65,6.1,471,82.0,4.0,20.0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
62244,2012,113,6.2,242866,55.0,530.0,541.0,0,0,0,0,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0
62250,2012,97,5.8,6668,54.0,16.0,31.0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
62252,2012,145,6.8,3075,41.0,18.0,42.0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
62259,2012,92,6.4,1992,37.0,9.0,22.0,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
62273,2012,93,6.4,13636,80.0,99.0,115.0,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0
62279,2012,85,6.2,789,66.0,7.0,10.0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
62281,2012,88,4.6,61190,40.0,272.0,258.0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0
62286,2012,95,6.4,4633,46.0,33.0,58.0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
62289,2012,83,5.8,3633,48.0,24.0,25.0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0
62290,2012,127,6.8,2863,78.0,10.0,73.0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0
62292,2012,84,4.8,1964,40.0,19.0,38.0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0
62305,2012,105,7.4,29136,72.0,50.0,204.0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0
62311,2012,85,6.3,1123,51.0,5.0,15.0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
62313,2012,114,6.5,5039,56.0,21.0,63.0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
62342,2012,132,6.6,251828,51.0,897.0,439.0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
62351,2012,105,5.9,1821,42.0,15.0,22.0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0
62353,2012,103,6.3,21909,46.0,121.0,203.0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0
62356,2012,97,5.5,4578,48.0,42.0,114.0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0
62358,2012,95,6.2,1206,54.0,13.0,19.0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0
62362,2012,105,6.2,627,73.0,1.0,14.0,0,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
62366,2012,93,6.5,201,54.0,2.0,7.0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
62367,2012,90,6.3,10294,69.0,40.0,164.0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
62377,2012,321,8.2,78524,89.0,236.0,113.0,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0
62380,2012,86,7.4,14777,63.0,26.0,136.0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
62395,2012,85,5.9,1603,45.0,7.0,63.0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
62400,2012,127,6.4,691,44.0,6.0,16.0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0
62404,2012,85,6.0,15526,55.0,37.0,115.0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
62405,2012,109,7.1,14101,76.0,70.0,133.0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0
62406,2012,88,6.4,10290,57.0,64.0,76.0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
62407,2012,91,6.5,1061,23.0,14.0,11.0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0
62415,2012,92,5.9,56120,45.0,208.0,270.0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0
62416,2012,101,5.0,584,29.0,7.0,4.0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
62418,2012,98,6.5,3212,54.0,12.0,41.0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
62419,2012,106,2.7,1414,31.0,6.0,16.0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0
62429,2012,83,5.0,521,28.0,10.0,3.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
62433,2012,107,6.5,13068,48.0,57.0,82.0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0
62438,2012,89,6.1,34573,47.0,166.0,294.0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0
62446,2012,100,5.8,13934,31.0,63.0,60.0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
62450,2012,81,6.2,218,74.0,3.0,26.0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
62454,2012,95,6.4,561,71.0,1.0,23.0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
62458,2012,108,5.7,11783,55.0,63.0,204.0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,1,0,0,0,0
62463,2012,110,6.3,507,44.0,6.0,11.0,0,0,0,0,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0
62464,2012,89,5.6,666,43.0,8.0,17.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0
62471,2012,93,5.7,36190,20.0,210.0,102.0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0
62473,2012,94,5.3,133931,63.0,639.0,458.0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0
62486,2012,87,6.7,370,74.0,2.0,24.0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
62490,2012,108,6.5,3513,52.0,26.0,26.0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0
62491,2012,108,6.6,1897,65.0,11.0,21.0,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
62492,2012,85,6.0,2508,58.0,14.0,21.0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0
62495,2012,112,7.2,271720,66.0,321.0,237.0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0
62505,2012,111,5.3,6682,26.0,124.0,24.0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0,0,0,0
62506,2012,115,5.7,1311,54.0,7.0,57.0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0
62507,2012,98,6.1,4765,52.0,23.0,82.0,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
62509,2012,97,5.6,3788,50.0,32.0,114.0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0
62515,2012,115,6.8,4150,61.0,9.0,90.0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
62524,2012,131,6.2,3102,57.0,17.0,32.0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,1,0,0,0,0,0
62525,2012,91,5.5,236,29.0,3.0,25.0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0
62530,2012,89,7.1,61244,67.0,113.0,212.0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0
62532,2012,98,6.6,588,72.0,4.0,46.0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
62539,2012,115,7.2,1634,76.0,6.0,34.0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
62543,2012,121,5.0,1645,48.0,20.0,62.0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
62547,2012,89,6.4,2934,69.0,8.0,90.0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
62548,2012,92,6.1,11323,38.0,88.0,64.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
62550,2012,105,6.6,1571,53.0,11.0,60.0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
62552,2012,116,5.8,56011,55.0,324.0,278.0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,1,0,0
62558,2012,101,6.5,674,42.0,3.0,20.0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
62560,2012,90,5.5,183,63.0,2.0,18.0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
62561,2012,115,8.3,269616,77.0,418.0,370.0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
62572,2012,87,4.4,6542,52.0,73.0,88.0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0
62575,2012,92,5.4,2119,67.0,16.0,31.0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
62580,2012,124,7.0,560484,64.0,2552.0,833.0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0
62581,2012,97,7.3,153445,58.0,218.0,269.0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
62583,2012,100,6.2,7948,67.0,34.0,133.0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0
62585,2012,118,7.2,44955,62.0,86.0,160.0,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
62589,2012,98,6.8,18867,64.0,146.0,182.0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
62591,2012,91,7.3,13141,53.0,46.0,90.0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0
62595,2012,102,5.4,17669,42.0,71.0,156.0,0,0,0,0,0,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0
62599,2012,85,5.3,3818,34.0,16.0,21.0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0
62605,2012,94,7.8,311669,84.0,443.0,506.0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0
62607,2012,114,6.2,57838,36.0,172.0,199.0,0,0,0,0,0,0,1,0,1,0,1,0,0,0,0,0,0,0,0,0
62608,2012,105,5.9,147495,42.0,400.0,408.0,1,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0
62610,2012,92,6.3,1845,56.0,9.0,22.0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
62618,2012,82,6.1,44738,38.0,129.0,150.0,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
62620,2012,131,5.8,233458,41.0,884.0,396.0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
62622,2012,88,6.7,44121,73.0,109.0,244.0,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
62628,2012,107,6.5,18452,61.0,73.0,116.0,0,0,0,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0
62635,2012,89,5.9,24242,35.0,53.0,90.0,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
62636,2012,122,6.1,20926,29.0,67.0,66.0,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
62642,2012,91,5.9,39649,26.0,116.0,73.0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
62649,2012,94,4.3,6961,19.0,64.0,34.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
62651,2012,131,6.5,120218,59.0,301.0,343.0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0
62652,2012,95,4.7,397,25.0,16.0,5.0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0
62653,2012,115,6.6,5041,69.0,13.0,112.0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
62656,2012,83,4.1,18681,18.0,122.0,145.0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0
62657,2012,115,7.5,72330,64.0,150.0,131.0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0
62668,2012,90,5.6,1395,57.0,12.0,55.0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
62669,2012,109,5.1,43949,58.0,222.0,384.0,0,0,0,0,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0
62670,2012,104,6.8,181401,43.0,196.0,217.0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0
62674,2012,86,6.4,96541,46.0,240.0,247.0,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
62680,2012,94,5.8,11139,55.0,108.0,227.0,0,0,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
62686,2012,114,4.9,9945,42.0,52.0,29.0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0
62689,2012,127,6.1,269500,57.0,761.0,433.0,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
62698,2012,110,6.4,81611,44.0,221.0,273.0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0
62700,2012,87,6.6,6714,40.0,6.0,39.0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
62703,2012,88,4.1,929,20.0,1.0,16.0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
62704,2012,105,6.2,2917,55.0,12.0,19.0,0,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
62722,2012,105,6.6,44458,47.0,129.0,163.0,0,0,0,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0
62728,2012,108,6.8,5736,67.0,40.0,75.0,0,0,0,0,0,0,1,0,1,0,0,0,0,1,0,0,0,0,0,0
62754,2012,80,5.0,361,42.0,20.0,15.0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
62755,2012,95,6.5,52492,41.0,142.0,188.0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0
62757,2012,118,6.3,237318,43.0,603.0,419.0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
62761,2012,102,7.1,3958,74.0,28.0,70.0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0
62762,2012,97,7.2,82447,49.0,106.0,84.0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0
62780,2012,94,5.8,90916,41.0,182.0,182.0,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
62781,2012,92,6.3,285515,45.0,506.0,365.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
62782,2012,93,6.3,1320,52.0,4.0,38.0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
62784,2012,127,7.4,15558,34.0,34.0,39.0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0
62785,2012,115,5.5,226618,52.0,380.0,333.0,0,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0
62789,2012,107,6.9,1920,84.0,24.0,83.0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
62790,2012,142,7.2,830511,68.0,2052.0,687.0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
62791,2012,103,7.0,13017,67.0,84.0,138.0,0,0,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
62793,2012,70,7.2,544,73.0,3.0,16.0,0,0,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
62794,2012,106,6.3,1299,65.0,37.0,37.0,0,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0
62802,2012,109,6.4,68662,45.0,193.0,175.0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0
62803,2012,122,6.3,2856,48.0,32.0,65.0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
62811,2012,172,7.4,340313,55.0,987.0,523.0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0
62813,2012,130,7.0,301986,50.0,531.0,412.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
62818,2012,129,6.6,89890,63.0,265.0,338.0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0
62821,2012,92,7.0,91948,72.0,203.0,341.0,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
62824,2012,80,6.3,521,62.0,12.0,21.0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0
62826,2012,125,6.4,31145,57.0,133.0,167.0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0
62834,2012,89,4.8,11087,39.0,113.0,156.0,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
62838,2012,91,3.6,3105,20.0,39.0,37.0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0
62840,2012,88,5.5,887,29.0,15.0,7.0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0
62842,2012,101,7.7,371521,72.0,444.0,399.0,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
62843,2012,124,6.0,2502,58.0,10.0,49.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,1,0,0
62844,2012,134,6.2,125052,59.0,289.0,291.0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
62849,2012,83,5.6,205,76.0,4.0,22.0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
62850,2012,113,7.1,10192,69.0,41.0,135.0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
62851,2012,118,5.6,1876,49.0,10.0,64.0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0
62856,2012,86,6.0,18425,26.0,118.0,140.0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0
62857,2012,106,6.8,329608,58.0,394.0,460.0,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
62860,2012,95,6.8,65405,55.0,83.0,21.0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0
62869,2012,103,6.1,1920,65.0,8.0,71.0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
62879,2012,108,5.9,2875,48.0,94.0,36.0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
62886,2012,107,6.6,49127,73.0,173.0,253.0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0
62893,2012,95,6.7,9485,43.0,39.0,26.0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0
62898,2012,101,6.2,11846,71.0,49.0,166.0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0
62899,2012,79,6.4,536,62.0,7.0,18.0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
62903,2012,89,5.9,4697,51.0,24.0,40.0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
